dataset_name,series_id,source_file,span_start_index,span_end_index_exclusive,span_length,span_ordinal_in_series,split,entity_id,spacecraft
anomaly_archive,InternalBleeding8,data/AnomalyArchive/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.txt,5865,5974,109,1,test,InternalBleeding8,
anomaly_archive,InternalBleeding9,data/AnomalyArchive/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.txt,6599,6681,82,1,test,InternalBleeding9,
anomaly_archive,Lab2Cmac011215EPG1,data/AnomalyArchive/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.txt,17210,17260,50,1,test,Lab2Cmac011215EPG1,
anomaly_archive,Lab2Cmac011215EPG2,data/AnomalyArchive/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.txt,27862,27932,70,1,test,Lab2Cmac011215EPG2,
anomaly_archive,Lab2Cmac011215EPG3,data/AnomalyArchive/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.txt,16390,16420,30,1,test,Lab2Cmac011215EPG3,
anomaly_archive,Lab2Cmac011215EPG4,data/AnomalyArchive/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.txt,17390,17520,130,1,test,Lab2Cmac011215EPG4,
anomaly_archive,Lab2Cmac011215EPG5,data/AnomalyArchive/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.txt,17390,17520,130,1,test,Lab2Cmac011215EPG5,
anomaly_archive,Lab2Cmac011215EPG6,data/AnomalyArchive/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.txt,12190,12420,230,1,test,Lab2Cmac011215EPG6,
anomaly_archive,MesoplodonDensirostris,data/AnomalyArchive/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.txt,19280,19440,160,1,test,MesoplodonDensirostris,
anomaly_archive,PowerDemand1,data/AnomalyArchive/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.txt,18485,18821,336,1,test,PowerDemand1,
anomaly_archive,PowerDemand2,data/AnomalyArchive/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.txt,23357,23717,360,1,test,PowerDemand2,
anomaly_archive,PowerDemand3,data/AnomalyArchive/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.txt,23405,23477,72,1,test,PowerDemand3,
anomaly_archive,PowerDemand4,data/AnomalyArchive/155_UCR_Anomaly_PowerDemand4_18000_24005_24077.txt,24005,24077,72,1,test,PowerDemand4,
anomaly_archive,TkeepFifthMARS,data/AnomalyArchive/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.txt,5988,6085,97,1,test,TkeepFifthMARS,
anomaly_archive,TkeepFirstMARS,data/AnomalyArchive/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.txt,5365,5380,15,1,test,TkeepFirstMARS,
anomaly_archive,TkeepForthMARS,data/AnomalyArchive/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.txt,5988,6085,97,1,test,TkeepForthMARS,
anomaly_archive,TkeepSecondMARS,data/AnomalyArchive/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.txt,9330,9340,10,1,test,TkeepSecondMARS,
anomaly_archive,TkeepThirdMARS,data/AnomalyArchive/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.txt,4711,4809,98,1,test,TkeepThirdMARS,
anomaly_archive,WalkingAceleration1,data/AnomalyArchive/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.txt,2764,2995,231,1,test,WalkingAceleration1,
anomaly_archive,WalkingAceleration5,data/AnomalyArchive/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.txt,5920,5979,59,1,test,WalkingAceleration5,
anomaly_archive,apneaecg2,data/AnomalyArchive/163_UCR_Anomaly_apneaecg2_10000_20950_21100.txt,20950,21100,150,1,test,apneaecg2,
anomaly_archive,apneaecg3,data/AnomalyArchive/164_UCR_Anomaly_apneaecg3_5000_11111_11211.txt,11111,11211,100,1,test,apneaecg3,
anomaly_archive,apneaecg4,data/AnomalyArchive/165_UCR_Anomaly_apneaecg4_6000_16000_16100.txt,16000,16100,100,1,test,apneaecg4,
anomaly_archive,apneaecg,data/AnomalyArchive/166_UCR_Anomaly_apneaecg_10000_12240_12308.txt,12240,12308,68,1,test,apneaecg,
anomaly_archive,gait1,data/AnomalyArchive/167_UCR_Anomaly_gait1_20000_38500_38800.txt,38500,38800,300,1,test,gait1,
anomaly_archive,gait2,data/AnomalyArchive/168_UCR_Anomaly_gait2_22000_46500_46800.txt,46500,46800,300,1,test,gait2,
anomaly_archive,gait3,data/AnomalyArchive/169_UCR_Anomaly_gait3_24500_59900_60500.txt,59900,60500,600,1,test,gait3,
anomaly_archive,gaitHunt1,data/AnomalyArchive/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.txt,33070,33180,110,1,test,gaitHunt1,
anomaly_archive,gaitHunt2,data/AnomalyArchive/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.txt,31200,31850,650,1,test,gaitHunt2,
anomaly_archive,gaitHunt3,data/AnomalyArchive/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.txt,38400,39200,800,1,test,gaitHunt3,
anomaly_archive,insectEPG1,data/AnomalyArchive/173_UCR_Anomaly_insectEPG1_3000_7000_7030.txt,7000,7030,30,1,test,insectEPG1,
anomaly_archive,insectEPG2,data/AnomalyArchive/174_UCR_Anomaly_insectEPG2_3700_8000_8025.txt,8000,8025,25,1,test,insectEPG2,
anomaly_archive,insectEPG3,data/AnomalyArchive/175_UCR_Anomaly_insectEPG3_5200_7000_7050.txt,7000,7050,50,1,test,insectEPG3,
anomaly_archive,insectEPG4,data/AnomalyArchive/176_UCR_Anomaly_insectEPG4_1300_6508_6558.txt,6508,6558,50,1,test,insectEPG4,
anomaly_archive,insectEPG5,data/AnomalyArchive/177_UCR_Anomaly_insectEPG5_3200_8500_8501.txt,8500,8501,1,1,test,insectEPG5,
anomaly_archive,ltstdbs30791AI,data/AnomalyArchive/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.txt,52600,52800,200,1,test,ltstdbs30791AI,
anomaly_archive,ltstdbs30791AS,data/AnomalyArchive/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.txt,52600,52800,200,1,test,ltstdbs30791AS,
anomaly_archive,ltstdbs30791ES,data/AnomalyArchive/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.txt,52600,52800,200,1,test,ltstdbs30791ES,
anomaly_archive,park3m,data/AnomalyArchive/181_UCR_Anomaly_park3m_60000_72150_72495.txt,72150,72495,345,1,test,park3m,
anomaly_archive,qtdbSel1005V,data/AnomalyArchive/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.txt,12400,12800,400,1,test,qtdbSel1005V,
anomaly_archive,qtdbSel100MLII,data/AnomalyArchive/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.txt,13400,13800,400,1,test,qtdbSel100MLII,
anomaly_archive,resperation10,data/AnomalyArchive/184_UCR_Anomaly_resperation10_48000_130700_131880.txt,130700,131880,1180,1,test,resperation10,
anomaly_archive,resperation11,data/AnomalyArchive/185_UCR_Anomaly_resperation11_58000_110800_110801.txt,110800,110801,1,1,test,resperation11,
anomaly_archive,resperation1,data/AnomalyArchive/186_UCR_Anomaly_resperation1_100000_110260_110412.txt,110260,110412,152,1,test,resperation1,
anomaly_archive,resperation2,data/AnomalyArchive/187_UCR_Anomaly_resperation2_30000_168250_168250.txt,168250,168250,0,1,test,resperation2,
anomaly_archive,resperation2,data/AnomalyArchive/188_UCR_Anomaly_resperation2_30000_168250_168251.txt,168250,168251,1,1,test,resperation2,
anomaly_archive,resperation3,data/AnomalyArchive/189_UCR_Anomaly_resperation3_45000_158250_158251.txt,158250,158251,1,1,test,resperation3,
anomaly_archive,resperation4,data/AnomalyArchive/190_UCR_Anomaly_resperation4_70000_128430_128431.txt,128430,128431,1,1,test,resperation4,
anomaly_archive,resperation9,data/AnomalyArchive/191_UCR_Anomaly_resperation9_38000_143411_143511.txt,143411,143511,100,1,test,resperation9,
anomaly_archive,s20101mML2,data/AnomalyArchive/192_UCR_Anomaly_s20101mML2_12000_35774_35874.txt,35774,35874,100,1,test,s20101mML2,
anomaly_archive,s20101m,data/AnomalyArchive/193_UCR_Anomaly_s20101m_10000_35774_35874.txt,35774,35874,100,1,test,s20101m,
anomaly_archive,sddb49,data/AnomalyArchive/194_UCR_Anomaly_sddb49_20000_67950_68200.txt,67950,68200,250,1,test,sddb49,
anomaly_archive,sel840mECG1,data/AnomalyArchive/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.txt,51370,51740,370,1,test,sel840mECG1,
anomaly_archive,sel840mECG2,data/AnomalyArchive/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.txt,49370,49740,370,1,test,sel840mECG2,
anomaly_archive,tiltAPB1,data/AnomalyArchive/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.txt,114283,114350,67,1,test,tiltAPB1,
anomaly_archive,tiltAPB2,data/AnomalyArchive/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.txt,124159,124985,826,1,test,tiltAPB2,
anomaly_archive,tiltAPB3,data/AnomalyArchive/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.txt,114000,114370,370,1,test,tiltAPB3,
anomaly_archive,tiltAPB4,data/AnomalyArchive/200_UCR_Anomaly_tiltAPB4_20000_67995_67996.txt,67995,67996,1,1,test,tiltAPB4,
anomaly_archive,CHARISfive,data/AnomalyArchive/201_UCR_Anomaly_CHARISfive_10000_17001_17016.txt,17001,17016,15,1,test,CHARISfive,
anomaly_archive,CHARISfive,data/AnomalyArchive/202_UCR_Anomaly_CHARISfive_10411_10998_11028.txt,10998,11028,30,1,test,CHARISfive,
anomaly_archive,CHARISfive,data/AnomalyArchive/203_UCR_Anomaly_CHARISfive_10500_10995_11028.txt,10995,11028,33,1,test,CHARISfive,
anomaly_archive,CHARISfive,data/AnomalyArchive/204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,15000,15070,70,1,test,CHARISfive,
anomaly_archive,CHARISfive,data/AnomalyArchive/205_UCR_Anomaly_CHARISfive_9812_28995_29085.txt,28995,29085,90,1,test,CHARISfive,
anomaly_archive,CHARISten,data/AnomalyArchive/206_UCR_Anomaly_CHARISten_25130_29080_29140.txt,29080,29140,60,1,test,CHARISten,
anomaly_archive,CHARISten,data/AnomalyArchive/207_UCR_Anomaly_CHARISten_3165_26929_26989.txt,26929,26989,60,1,test,CHARISten,
anomaly_archive,CHARISten,data/AnomalyArchive/208_UCR_Anomaly_CHARISten_5130_27929_27989.txt,27929,27989,60,1,test,CHARISten,
anomaly_archive,Fantasia,data/AnomalyArchive/209_UCR_Anomaly_Fantasia_19000_26970_27270.txt,26970,27270,300,1,test,Fantasia,
anomaly_archive,Italianpowerdemand,data/AnomalyArchive/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.txt,74900,74996,96,1,test,Italianpowerdemand,
anomaly_archive,Italianpowerdemand,data/AnomalyArchive/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,39240,39336,96,1,test,Italianpowerdemand,
anomaly_archive,Italianpowerdemand,data/AnomalyArchive/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.txt,29480,29504,24,1,test,Italianpowerdemand,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370.txt,126920,127370,450,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.txt,125720,126370,650,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.txt,106720,107370,650,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.txt,160720,161370,650,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.txt,150720,151370,650,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.txt,210720,211370,650,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.txt,64632,64852,220,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.txt,250720,251370,650,1,test,STAFFIIIDatabase,
anomaly_archive,STAFFIIIDatabase,data/AnomalyArchive/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.txt,163632,164852,1220,1,test,STAFFIIIDatabase,
anomaly_archive,mit14046longtermecg,data/AnomalyArchive/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.txt,91200,91700,500,1,test,mit14046longtermecg,
anomaly_archive,mit14046longtermecg,data/AnomalyArchive/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.txt,131200,131700,500,1,test,mit14046longtermecg,
anomaly_archive,mit14046longtermecg,data/AnomalyArchive/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.txt,191200,191700,500,1,test,mit14046longtermecg,
anomaly_archive,mit14046longtermecg,data/AnomalyArchive/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.txt,143000,143300,300,1,test,mit14046longtermecg,
anomaly_archive,mit14046longtermecg,data/AnomalyArchive/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.txt,123000,123300,300,1,test,mit14046longtermecg,
anomaly_archive,mit14134longtermecg,data/AnomalyArchive/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.txt,29000,29100,100,1,test,mit14134longtermecg,
anomaly_archive,mit14134longtermecg,data/AnomalyArchive/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.txt,47830,47850,20,1,test,mit14134longtermecg,
anomaly_archive,mit14134longtermecg,data/AnomalyArchive/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.txt,57960,57970,10,1,test,mit14134longtermecg,
anomaly_archive,mit14134longtermecg,data/AnomalyArchive/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,19510,19610,100,1,test,mit14134longtermecg,
anomaly_archive,mit14134longtermecg,data/AnomalyArchive/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.txt,47530,47790,260,1,test,mit14134longtermecg,
anomaly_archive,mit14134longtermecg,data/AnomalyArchive/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.txt,57530,57790,260,1,test,mit14134longtermecg,
anomaly_archive,mit14157longtermecg,data/AnomalyArchive/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.txt,24500,24501,1,1,test,mit14157longtermecg,
anomaly_archive,mit14157longtermecg,data/AnomalyArchive/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.txt,24600,24601,1,1,test,mit14157longtermecg,
anomaly_archive,mit14157longtermecg,data/AnomalyArchive/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.txt,75450,75451,1,1,test,mit14157longtermecg,
anomaly_archive,mit14157longtermecg,data/AnomalyArchive/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.txt,46350,46390,40,1,test,mit14157longtermecg,
anomaly_archive,mit14157longtermecg,data/AnomalyArchive/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.txt,89560,90370,810,1,test,mit14157longtermecg,
anomaly_archive,mit14157longtermecg,data/AnomalyArchive/238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780.txt,72600,72780,180,1,test,mit14157longtermecg,
anomaly_archive,taichidbS0715Master,data/AnomalyArchive/239_UCR_Anomaly_taichidbS0715Master_190037_593450_593514.txt,593450,593514,64,1,test,taichidbS0715Master,
anomaly_archive,taichidbS0715Master,data/AnomalyArchive/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.txt,884100,884200,100,1,test,taichidbS0715Master,
anomaly_archive,taichidbS0715Master,data/AnomalyArchive/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.txt,837400,839100,1700,1,test,taichidbS0715Master,
anomaly_archive,tilt12744mtable,data/AnomalyArchive/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.txt,104630,104890,260,1,test,tilt12744mtable,
anomaly_archive,tilt12744mtable,data/AnomalyArchive/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.txt,203355,203400,45,1,test,tilt12744mtable,
anomaly_archive,tilt12754table,data/AnomalyArchive/244_UCR_Anomaly_tilt12754table_100013_104630_104890.txt,104630,104890,260,1,test,tilt12754table,
anomaly_archive,tilt12754table,data/AnomalyArchive/245_UCR_Anomaly_tilt12754table_100211_270800_271070.txt,270800,271070,270,1,test,tilt12754table,
anomaly_archive,tilt12755mtable,data/AnomalyArchive/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.txt,270800,271070,270,1,test,tilt12755mtable,
anomaly_archive,tilt12755mtable,data/AnomalyArchive/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.txt,121900,121980,80,1,test,tilt12755mtable,
anomaly_archive,weallwalk,data/AnomalyArchive/248_UCR_Anomaly_weallwalk_2000_4702_4707.txt,4702,4707,5,1,test,weallwalk,
anomaly_archive,weallwalk,data/AnomalyArchive/249_UCR_Anomaly_weallwalk_2753_8285_8315.txt,8285,8315,30,1,test,weallwalk,
anomaly_archive,weallwalk,data/AnomalyArchive/250_UCR_Anomaly_weallwalk_2951_7290_7296.txt,7290,7296,6,1,test,weallwalk,
nasa,P-1,data/NASA/labeled_anomalies.csv,2149,2349,200,1,test,P-1,SMAP
nasa,P-1,data/NASA/labeled_anomalies.csv,4536,4844,308,2,test,P-1,SMAP
nasa,P-1,data/NASA/labeled_anomalies.csv,3539,3779,240,3,test,P-1,SMAP
nasa,S-1,data/NASA/labeled_anomalies.csv,5300,5747,447,1,test,S-1,SMAP
nasa,E-1,data/NASA/labeled_anomalies.csv,5000,5030,30,1,test,E-1,SMAP
nasa,E-1,data/NASA/labeled_anomalies.csv,5610,6086,476,2,test,E-1,SMAP
nasa,E-2,data/NASA/labeled_anomalies.csv,5598,6995,1397,1,test,E-2,SMAP
nasa,E-3,data/NASA/labeled_anomalies.csv,5094,8306,3212,1,test,E-3,SMAP
nasa,E-4,data/NASA/labeled_anomalies.csv,5450,8261,2811,1,test,E-4,SMAP
nasa,E-5,data/NASA/labeled_anomalies.csv,5600,5920,320,1,test,E-5,SMAP
nasa,E-6,data/NASA/labeled_anomalies.csv,5610,5675,65,1,test,E-6,SMAP
nasa,E-7,data/NASA/labeled_anomalies.csv,5394,5674,280,1,test,E-7,SMAP
nasa,E-8,data/NASA/labeled_anomalies.csv,5400,6022,622,1,test,E-8,SMAP
nasa,E-9,data/NASA/labeled_anomalies.csv,5550,5900,350,1,test,E-9,SMAP
nasa,E-10,data/NASA/labeled_anomalies.csv,5000,5050,50,1,test,E-10,SMAP
nasa,E-10,data/NASA/labeled_anomalies.csv,5601,5871,270,2,test,E-10,SMAP
nasa,E-11,data/NASA/labeled_anomalies.csv,5000,5050,50,1,test,E-11,SMAP
nasa,E-11,data/NASA/labeled_anomalies.csv,5614,5857,243,2,test,E-11,SMAP
nasa,E-12,data/NASA/labeled_anomalies.csv,5610,6141,531,1,test,E-12,SMAP
nasa,E-12,data/NASA/labeled_anomalies.csv,5000,5050,50,2,test,E-12,SMAP
nasa,E-13,data/NASA/labeled_anomalies.csv,5309,5410,101,1,test,E-13,SMAP
nasa,E-13,data/NASA/labeled_anomalies.csv,5600,5640,40,2,test,E-13,SMAP
nasa,E-13,data/NASA/labeled_anomalies.csv,6449,6569,120,3,test,E-13,SMAP
nasa,A-1,data/NASA/labeled_anomalies.csv,4690,4774,84,1,test,A-1,SMAP
nasa,D-1,data/NASA/labeled_anomalies.csv,5250,8508,3258,1,test,D-1,SMAP
nasa,P-2,data/NASA/labeled_anomalies.csv,5350,6575,1225,1,test,P-2,SMAP
nasa,P-3,data/NASA/labeled_anomalies.csv,5401,6736,1335,1,test,P-3,SMAP
nasa,D-2,data/NASA/labeled_anomalies.csv,4319,8536,4217,1,test,D-2,SMAP
nasa,D-3,data/NASA/labeled_anomalies.csv,5225,8500,3275,1,test,D-3,SMAP
nasa,D-4,data/NASA/labeled_anomalies.csv,5225,8472,3247,1,test,D-4,SMAP
nasa,A-2,data/NASA/labeled_anomalies.csv,4450,4560,110,1,test,A-2,SMAP
nasa,A-3,data/NASA/labeled_anomalies.csv,4575,4760,185,1,test,A-3,SMAP
nasa,A-4,data/NASA/labeled_anomalies.csv,4550,4660,110,1,test,A-4,SMAP
nasa,G-1,data/NASA/labeled_anomalies.csv,4770,4890,120,1,test,G-1,SMAP
nasa,G-2,data/NASA/labeled_anomalies.csv,4030,4070,40,1,test,G-2,SMAP
nasa,D-5,data/NASA/labeled_anomalies.csv,4800,4850,50,1,test,D-5,SMAP
nasa,D-6,data/NASA/labeled_anomalies.csv,4870,4950,80,1,test,D-6,SMAP
nasa,D-7,data/NASA/labeled_anomalies.csv,4940,7641,2701,1,test,D-7,SMAP
nasa,F-1,data/NASA/labeled_anomalies.csv,5392,5492,100,1,test,F-1,SMAP
nasa,P-4,data/NASA/labeled_anomalies.csv,950,1080,130,1,test,P-4,SMAP
nasa,P-4,data/NASA/labeled_anomalies.csv,2150,2350,200,2,test,P-4,SMAP
nasa,P-4,data/NASA/labeled_anomalies.csv,4770,4880,110,3,test,P-4,SMAP
nasa,G-3,data/NASA/labeled_anomalies.csv,4200,4250,50,1,test,G-3,SMAP
nasa,T-1,data/NASA/labeled_anomalies.csv,2399,3898,1499,1,test,T-1,SMAP
nasa,T-1,data/NASA/labeled_anomalies.csv,6550,6585,35,2,test,T-1,SMAP
nasa,T-2,data/NASA/labeled_anomalies.csv,6840,8624,1784,1,test,T-2,SMAP
nasa,D-8,data/NASA/labeled_anomalies.csv,4370,4420,50,1,test,D-8,SMAP
nasa,D-9,data/NASA/labeled_anomalies.csv,6250,7405,1155,1,test,D-9,SMAP
nasa,F-2,data/NASA/labeled_anomalies.csv,5669,8625,2956,1,test,F-2,SMAP
nasa,G-4,data/NASA/labeled_anomalies.csv,4690,4720,30,1,test,G-4,SMAP
nasa,T-3,data/NASA/labeled_anomalies.csv,2098,2180,82,1,test,T-3,SMAP
nasa,T-3,data/NASA/labeled_anomalies.csv,5200,5300,100,2,test,T-3,SMAP
nasa,D-11,data/NASA/labeled_anomalies.csv,4270,4330,60,1,test,D-11,SMAP
nasa,D-12,data/NASA/labeled_anomalies.csv,5178,7917,2739,1,test,D-12,SMAP
nasa,B-1,data/NASA/labeled_anomalies.csv,5060,5130,70,1,test,B-1,SMAP
nasa,G-6,data/NASA/labeled_anomalies.csv,5600,5700,100,1,test,G-6,SMAP
nasa,G-7,data/NASA/labeled_anomalies.csv,3650,3750,100,1,test,G-7,SMAP
nasa,G-7,data/NASA/labeled_anomalies.csv,5050,5100,50,2,test,G-7,SMAP
nasa,G-7,data/NASA/labeled_anomalies.csv,7560,7675,115,3,test,G-7,SMAP
nasa,P-7,data/NASA/labeled_anomalies.csv,4950,6600,1650,1,test,P-7,SMAP
nasa,R-1,data/NASA/labeled_anomalies.csv,4510,4590,80,1,test,R-1,SMAP
nasa,A-5,data/NASA/labeled_anomalies.csv,2750,2800,50,1,test,A-5,SMAP
nasa,A-6,data/NASA/labeled_anomalies.csv,1890,1930,40,1,test,A-6,SMAP
nasa,A-7,data/NASA/labeled_anomalies.csv,6200,8600,2400,1,test,A-7,SMAP
nasa,D-13,data/NASA/labeled_anomalies.csv,5070,5230,160,1,test,D-13,SMAP
nasa,P-2,data/NASA/labeled_anomalies.csv,5300,6420,1120,1,test,P-2,SMAP
nasa,A-8,data/NASA/labeled_anomalies.csv,4569,8374,3805,1,test,A-8,SMAP
nasa,A-9,data/NASA/labeled_anomalies.csv,4569,8433,3864,1,test,A-9,SMAP
nasa,F-3,data/NASA/labeled_anomalies.csv,5600,5640,40,1,test,F-3,SMAP
nasa,M-6,data/NASA/labeled_anomalies.csv,1850,2030,180,1,test,M-6,MSL
nasa,M-1,data/NASA/labeled_anomalies.csv,1110,2250,1140,1,test,M-1,MSL
nasa,M-2,data/NASA/labeled_anomalies.csv,1110,2250,1140,1,test,M-2,MSL
nasa,S-2,data/NASA/labeled_anomalies.csv,900,910,10,1,test,S-2,MSL
nasa,P-10,data/NASA/labeled_anomalies.csv,4590,4720,130,1,test,P-10,MSL
nasa,T-4,data/NASA/labeled_anomalies.csv,1172,1240,68,1,test,T-4,MSL
nasa,T-5,data/NASA/labeled_anomalies.csv,1200,1225,25,1,test,T-5,MSL
nasa,F-7,data/NASA/labeled_anomalies.csv,1250,1450,200,1,test,F-7,MSL
nasa,F-7,data/NASA/labeled_anomalies.csv,2670,2790,120,2,test,F-7,MSL
nasa,F-7,data/NASA/labeled_anomalies.csv,3325,3425,100,3,test,F-7,MSL
nasa,M-3,data/NASA/labeled_anomalies.csv,1250,1500,250,1,test,M-3,MSL
nasa,M-4,data/NASA/labeled_anomalies.csv,1250,1500,250,1,test,M-4,MSL
nasa,M-5,data/NASA/labeled_anomalies.csv,1250,1550,300,1,test,M-5,MSL
nasa,P-15,data/NASA/labeled_anomalies.csv,1390,1410,20,1,test,P-15,MSL
nasa,C-1,data/NASA/labeled_anomalies.csv,550,750,200,1,test,C-1,MSL
nasa,C-1,data/NASA/labeled_anomalies.csv,2100,2210,110,2,test,C-1,MSL
nasa,C-2,data/NASA/labeled_anomalies.csv,290,390,100,1,test,C-2,MSL
nasa,C-2,data/NASA/labeled_anomalies.csv,1540,1575,35,2,test,C-2,MSL
nasa,T-12,data/NASA/labeled_anomalies.csv,630,750,120,1,test,T-12,MSL
nasa,T-13,data/NASA/labeled_anomalies.csv,690,790,100,1,test,T-13,MSL
nasa,T-13,data/NASA/labeled_anomalies.csv,1900,2050,150,2,test,T-13,MSL
nasa,F-4,data/NASA/labeled_anomalies.csv,2700,2770,70,1,test,F-4,MSL
nasa,F-5,data/NASA/labeled_anomalies.csv,3550,3700,150,1,test,F-5,MSL
nasa,D-14,data/NASA/labeled_anomalies.csv,1630,1650,20,1,test,D-14,MSL
nasa,D-14,data/NASA/labeled_anomalies.csv,1800,2000,200,2,test,D-14,MSL
nasa,T-9,data/NASA/labeled_anomalies.csv,780,810,30,1,test,T-9,MSL
nasa,T-9,data/NASA/labeled_anomalies.csv,890,970,80,2,test,T-9,MSL
nasa,P-14,data/NASA/labeled_anomalies.csv,4575,4755,180,1,test,P-14,MSL
nasa,T-8,data/NASA/labeled_anomalies.csv,870,930,60,1,test,T-8,MSL
nasa,T-8,data/NASA/labeled_anomalies.csv,1330,1370,40,2,test,T-8,MSL
